x,y,z
1.9591292,-2.2258797,26.871618
-1.7494546,-1.7776456,18.709536
2.3510168,4.0351157,12.320577
-3.9213805,0.23645855,27.877035
-7.1940136,-11.924234,15.966982
8.3622,7.6987724,27.70307
-12.71847,-11.216522,34.072433
-7.108081,-2.143902,31.14793
8.36882,7.760483,27.64506
0.8951012,0.71975785,17.909681
-8.881265,-11.684682,23.366688
8.368613,7.4986343,27.967728
6.802711,1.6449103,31.064161
11.408074,7.4492445,34.722916
-5.6362476,-7.613153,19.815203
12.375128,20.298628,20.816893
10.592126,14.568409,24.297056
-12.112129,-9.389954,34.458557
7.3344507,4.983566,28.61748
6.942329,13.511778,8.876458
7.092948,10.236088,19.737146
8.93093,9.977585,26.141657
-1.4065498,-3.400702,21.835941
4.9330783,7.487671,18.456156
-4.056255,-1.9668926,25.316883
-8.318971,-10.214692,24.011652
-7.566026,-7.804938,25.553085
7.934841,5.6922717,29.111553
-12.764572,-9.740972,35.574898
-3.539259,-2.0271645,24.013998
-10.38999,-14.903353,22.968056
-10.230714,-8.855753,30.772543
-5.086386,-3.4938715,25.497658
-0.8579438,-0.61851597,18.107325
1.4964882,-0.075897194,22.524075
10.04289,0.728339,37.464863
-8.01271,-8.547479,25.679256
7.794133,4.733733,29.864914
-10.422102,-11.294882,28.376501
8.745043,9.430389,26.40295
7.770793,13.845942,13.609078
-8.569938,-3.4332485,32.667343
5.2715726,5.344961,23.092201
-8.279717,-12.260856,20.137348
12.174336,14.565818,28.966934
13.281818,16.28703,29.924534
-9.873468,-4.849703,33.92085
-8.893388,-7.9735103,28.642273
-12.944586,-13.845828,31.870983
11.236966,15.862486,24.273071
-7.767798,-6.7977986,27.410639
1.1140976,1.9667543,15.101414
5.413706,8.9376,14.973085
-8.225636,-12.561533,19.270357
-8.339944,-7.605115,27.768383
-7.2066545,-2.0048463,31.46508
14.782654,9.989867,39.791435
7.1539907,7.608913,24.72633
-8.39639,-11.246699,22.51692
6.2866073,7.570947,22.214365
-7.827114,-7.9847937,25.991882
-12.593203,-13.179615,31.723104
-7.8154507,-8.304189,25.49926
-7.6574926,-6.377763,27.67557
-1.8490918,-3.184285,17.791262
-1.9132788,1.2693346,25.500296
-14.462272,-11.526853,37.773865
-6.551572,-10.424058,17.150234
4.57041,5.4527164,20.634304
-14.796321,-13.957377,36.343643
6.037312,4.756678,25.982977
-4.9671845,-6.156741,20.534191
-15.988018,-17.367558,35.997654
8.504267,14.755095,15.220633
-7.530941,-7.8369727,25.410389
-6.8268185,3.2628958,35.167942
12.248976,17.07168,25.736433
-8.626921,-4.412621,31.87521
11.213026,8.38773,33.435196
-8.010681,-3.8488212,31.20454
-7.4437184,-6.287843,27.286812
11.589807,-0.6592521,41.026047
8.229825,4.4577603,31.033937
7.6593046,7.6568093,26.003256
4.327863,0.6332355,27.604132
-13.920291,-16.395649,31.555614
-11.3220215,-15.784499,24.724693
-12.352184,-12.052738,32.355404
3.2922318,4.3052063,18.28421
6.3356004,6.399203,24.346714
-6.6814704,-1.2665373,31.217161
-9.073896,-10.461188,25.851559
